ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
28037,Pitam Pura,Delhi,Subs N Shakes,250,3.5,50,"American,Salads,Beverages,Mexican,Desserts,Chinese,Combo",Pitampura,56
28067,Banjara Hills,Hyderabad,Sahib Sindh Sultan,1000,4.2,50,"North Indian,Biryani",City Center Mall,66
28135,Bandra West,Mumbai,Bandra Grillz,350,2.9,80,Chinese  Lebanese  Kebabs  Mughlai  Indian,Santacruz West,54
28305,Kalyani Nagar,Pune,Elephant & Co.,1100,4,20,"Continental,Pizzas,American,Italian",Goodwill Enclave Kalyani Nagar,72
28316,Rasta Peth,Pune,Cinnamon By Shantai,600,4.4,20,"North Indian,Chinese,Continental",Rasta Peth,46
28358,Taltala,Kolkata,Jimmy'S Restaurant,1200,4.4,20,Chinese,Near Simpark Mall,52
28365,Kolkata,Kolkata,Banglar Rannaghar,300,4,1000,"Bengali,Indian,Chinese",Near Kamala Chatterjee School,76
28370,Selimpur,Kolkata,Marhaba,400,4.2,50,"Mughlai,Indian,Tandoor,Biryani",Opp. Jodhpur Park Post Office,81
28376,Egmore,Chennai,City Sqaure Cafeteria,300,4,100,"Arabian,Ice Cream,Beverages,Desserts",Casa Major Road,33
28378,South Dumdum,Kolkata,Food Junction,300,4,500,"Indian,Chinese,Tandoor,Biryani,Combo,Snacks",Near Uco Bank (Dakshinpara Branch),81
28405,Santacruz East,Mumbai,Chinese Wok (Wok Express),250,4.1,1000,"Chinese,Asian,Tibetan,Desserts",Kalina,32
28416,Andheri East,Mumbai,Littoo - Pure Veg,200,4.2,100,"Snacks,Fast Food,Bihari,North Eastern,Thalis,Desserts,Beverages",Military Road,60
28541,Banjara Hills,Hyderabad,Ofen,300,4.3,100,"European,Italian,Continental,Desserts",Banjara Hills,59
28567,Chembur,Mumbai,New Khalsa Punjab,450,2.9,80,Mughlai  North Indian  Chinese,Mahul Road,65
28570,Koramangala,Bangalore,Royal Treat,193,4.1,500,"North Indian,Chinese,Seafood,Biryani",5Th Block Koramangala,54
28721,Santacruz East,Mumbai,Oven Story Pizza,600,3.8,100,"Pizzas,Italian",Kalina,37
28768,Kachiguda,Hyderabad,Domino'S Pizza,400,4.4,100,Pizzas,Kachiguda Main Road,30
28854,Koregaon Park,Pune,Cafe Rolls Inn,200,4.3,100,Fast Food,Kalyani Nagar,54
28876,Bentinck St.,Kolkata,The Central Grub Club,400,4.4,50,"Chinese,Thai",Opp. Indian Airlines,38
28897,Sion,Mumbai,Sbarro - New York Pizza,600,3.7,500,Italian  Pizzas  Desserts  Beverages  Combo,D.J. Road,46
28913,Saki Naka,Mumbai,Sbarro - New York Pizza,600,3.4,50,"Italian,Pizzas,Desserts,Beverages,Combo",Pheonix Market City,53
28949,Kurla,Mumbai,Denish The Cake Shop,200,4.1,20,"Desserts,Bakery",Kurla West,34
28961,Pitam Pura,Delhi,Gulab Wala,350,4.3,5000,"North Indian,Desserts,South Indian,Street Food,Sweets,Beverages,Snacks,Indian",Pitampura,46
29023,Raja Annamalai Puram,Chennai,Hotel Marina Park,400,3.8,20,"Indian,Biryani,Arabian,Grill,South Indian",Santhome,67
29063,Ashok Nagar,Bangalore,Misu,1300,4.4,100,"Pan-Asian,Chinese,Vietnamese,Malaysian,Desserts,Singaporean,Sushi",Central Bangalore,37
29064,T Nagar,Chennai,Ferraree,850,2.9,80,"North Indian,Chinese,South Indian,Continental",Thirumalai Pillai Road,69
29065,Cit Nagar,Chennai,Fryyo,300,4.2,50,Fast Food,South Usman Road,75
29070,Shivaji Nagar,Bangalore,Eden Park,1000,4.2,100,"North Indian,Chinese,Seafood,Andhra,Biryani,Desserts,Jain,Mughlai,South Indian,Coastal,Beverages",Central Bangalore,36
29071,Jayanagar,Bangalore,Cakewala,450,4.3,100,Desserts,Jayanagar,51
29163,Karve Nagar,Pune,Shraddha Restaurant,300,2.9,80,"South Indian,Chinese,Fast Food",Karve Nagar,64
29425,Bidhannagar,Kolkata,Momo I Am,350,4.4,1000,"Asian,Chinese,Tibetan",Beides Kalyan Jewellery Cc1 Salt Lake,57
29444,Andheri East,Mumbai,Blossoms - Hotel Suncity,800,4.4,20,North Indian  Chinese  Continental  Mughlai  Seafood,Mahakali,66
29510,Pashan,Pune,Hotel Shivanjali,500,4.4,100,"North Indian,Chinese,Seafood",120 Kokate Nagar Pashan Sus Road Pashan Pune,69
29534,Malleswaram,Bangalore,Chung Wah,700,4,500,"Chinese,Snacks",Vyalikawal,49
29540,Santacruz East,Mumbai,China Bite,400,4,500,"Chinese,Thai",Santacruz East,30
29639,Shivajinagar,Pune,Eatsome,250,4.2,100,"North Indian,Biryani,Street Food,Fast Food,Combo,Beverages",Opposite Shiv Sagar,32
29666,Sion,Mumbai,Sion Lunch Home,450,4.4,100,"Mangalorean,Chinese,North Indian,Seafood",Sion,45
29709,Beniapukur,Kolkata,Sanjha Chulha,400,4.4,100,"North Indian,Biryani,Indian,Chinese",Opp. Ladies Park,57
29711,Kolkata,Kolkata,Chinese Wall,100,4.2,1000,"Chinese,Snacks",Near Bank Of India (Atm) Hatibagan,43
29781,Santacruz East,Mumbai,Mandarin Oak- The Heavenly Chinese,350,4.3,50,"Chinese,Asian,Thai",Kalina,49
29784,Domlur,Bangalore,Cakezone,200,4.3,500,"Desserts,Bakery,Sweets,Ice Cream,Beverages,Juices,Bengali",Indiranagar,55
29822,Bandra Area,Mumbai,Sodabottleopenerwala,600,4.3,100,"Parsi,Biryani,Beverages,Indian,Desserts,Street Food,Bakery",Bandra Area,44
29851,Rohini,Delhi,Firangi Bake,400,4.1,50,"Italian,Mexican,Pastas",Sector 8,46
30034,Sivanchetti Gardens,Bangalore,Mani'S Dum Biryani,499,4.3,1000,Biryani,Haudin Road,40
30083,Central Banglore,Bangalore,California Burrito,250,4.5,1000,"Mexican,American,Salads,Continental,Keto,Healthy Food",Vasanth Nagar,35
30163,Bidhannagar,Kolkata,Goutam'S - City Centre 1,250,4.1,500,"Chinese,Fast Food,Beverages",Opp City Centre 1,61
30218,Sector 11 Rohini,Delhi,Handi Chic-Fish,500,3.8,50,"North Indian,Chinese",Rohini,46
30306,Aundh,Pune,Tea Trails,350,2.9,80,Continental,Westend Mall,74
30359,Andheri East,Mumbai,Benzy'S Restaurant,500,4.4,50,North Indian  Chinese  Mughlai  Seafood,Marol,62
30529,Pulikeshi Nagar,Bangalore,Karama,400,4.2,500,"Arabian,Biryani,Desserts,Mughlai,North Indian",Pulikeshi Nagar,58
30615,Powai,Mumbai,Punjabi Roots,250,2.9,80,"North Indian,Biryani,Kebabs,Chinese,Punjabi,Combo,Thalis,Desserts,Sweets,Beverages",Powai,57
30677,Sector 9 Rohini,Delhi,Noodle House,300,4,1000,"Chinese,Thai,Japanese,Tibetan",Dc Chowk Rohini,37
30731,Seshadripuram,Bangalore,24/7 - The Lalit Ashok Bangalore,600,3.7,20,"American,Asian,Chinese,Continental,North Indian,Pan-Asian",Malleshwaram,55
30732,Koramangala,Bangalore,The Rendezvous,600,4,20,"Continental,Italian,Indian,Chinese",80Ft Road Koramangala,70
30791,Perambur,Chennai,Tasty Kitchen,300,4.2,1000,"Biryani,South Indian,Chinese,Fast Food,North Indian",Kolathur,62
30826,Bhowanipore,Kolkata,Haji Shaheb,400,4.3,500,"Mughlai,Biryani,Indian,Fast Food,Tandoor",Near Netaji Bhawan Metro Station,61
30864,Karam Pura,Delhi,Guru Rakha (Karampura),500,4.3,100,"North Indian,Mughlai,Chinese,Tandoor",Karampura,65
30941,Adikmet,Hyderabad,Urban Munchies (Us Pizza),300,3.2,20,Fast Food  Pizzas  Beverages  Desserts,Srt Colony  Adikmet,49
30947,Vadgaon Budruk,Pune,Meenakshi Garden Veg And Non-Veg Restaurant,300,3.8,20,"North Indian,South Indian,Chinese",Sinhgad Road,77
30962,Zamistanpur,Hyderabad,Crispy Hub,250,3.8,100,"American,Pizzas,Continental",Musheerabad Mch Colony,41
31017,Kothrud,Pune,La Gustosa,500,4.2,100,"Italian,Fast Food,Desserts,Pastas",Kothrud,54
31084,Kurla - Mumbai,Mumbai,Pop Tate'S,1000,3.5,20,"Continental,Italian,European,Mexican",Pheonix Market City,53
31251,Chembur,Mumbai,Malhaar Family Restaurant,600,4.4,50,North Indian  Mughlai  Chinese  Seafood,Chembur,49
31265,Sector 7 Rohini,Delhi,The Cake Cafe,350,4.1,500,"Bakery,Chinese",Sector 7 Rohini,33
31516,Tilak Nagar,Delhi,Street Foods By Punjab Grill,350,3.8,100,"North Indian,Indian,Biryani,Punjabi,Fast Food,Kebabs,Mughlai,Desserts",Tilak Nagar,73
31561,Bidhannagar,Kolkata,Mrs. Magpie,500,4.2,500,Bakery  Continental,Near City Centre,50
31667,Kalyani Nagar,Pune,Kwality Family Resto,500,3.9,100,"North Indian,Seafood,Chinese,Continental,Biryani",Kalyani Nagar,60
31696,Shankarapura,Bangalore,Little Cafe,300,3.7,20,"Beverages,Chinese,Continental,Desserts,Ice Cream,Italian,Jain",National High School Road,48
31698,Koramangala,Bangalore,Little Kolkata,300,4.1,20,"North Indian,Bengali,Chinese",5Th Block,59
31760,Chembur,Mumbai,Food Villa,300,4.2,500,"Bakery,Desserts",Nityanand Baug Road Chembur Colony Chembur,48
31775,Bandra East,Mumbai,Subway,350,4.3,100,Fast Food  Salads  Snacks  Desserts  Beverages,The Capital Bandra Kurla Complex,37
31949,Ballygunge,Kolkata,Juice Factory,200,4.1,20,Juices,Opp Situ Smriti Pharmacy Karaya Road,61
31959,Shivajinagar,Pune,Culture Express,800,2.9,80,"Continental,North Indian,Italian,European,Biryani,Indian,Chinese",Fc Road,38
31965,Saki Naka,Mumbai,Hotel Gurukrupa'S Mast Malvani,300,2.9,80,"Fast Food,Street Food,Maharashtrian,Seafood",Marolsakinaka,55
31970,Himayatnagar,Hyderabad,Mandilicious,450,3.9,100,"Arabian,Indian,Chinese",Himayath Nagar,32
31974,Sivanchetti Gardens,Bangalore,Monsoon,700,4.5,20,"Andhra,Asian,Bengali,Biryani,Chettinad,Coastal,Continental,Desserts,Fast Food,Italian,Mughlai,North Indian,Pan-Asian,Seafood,South Indian",M.G Road,50
31990,Ballygunge,Kolkata,Ammini,500,4.3,100,"South Indian,Kerala",Opp Amulya Jyoti Eye Foundation,69
31993,Broad Street,Kolkata,Prity'S Kitchen,300,4.2,100,"Chinese,Thai",Broad Street,60
32003,Himayatnagar,Hyderabad,Rice Bowl,200,4,1000,"North Indian,South Indian",Urdu Galli,28
32129,Himayatnagar,Hyderabad,Burger King,350,4.2,1000,American  Fast Food,Mpm Millennium Mall,35
32258,Entally,Kolkata,Cit Cafe,600,4.3,500,Chinese,Opp Merry Land Nursing Home,57
32263,Choolaimedu,Chennai,Hot Sandwich,200,4.3,100,Fast Food,Choolaimedu,61
32399,Santacruz East,Mumbai,Mcdonald'S,400,4.3,1000,American,Kalina Artista,34
32432,Kurla,Mumbai,Delhi Drum,300,3.8,100,"Mughlai,Chinese",Bandra Kurla Complex,35
32499,Khar West,Mumbai,Rajasthan,400,4,500,Biryani  Desserts  North Indian  Chinese  Ice Cream  Mughlai  Fast Food,Sv Road,52
32510,Ashok Nagar,Bangalore,Toscano,1200,4.3,100,"Italian,Pizzas,Pastas,Continental,Salads,Desserts,Beverages,Combo",Central Bangalore,39
32513,Sarvagnanagar,Bangalore,Mma Kabab & Rolls,200,4,100,"Biryani,Chinese,Mughlai,Arabian",Old Madras Road,49
32566,Khairtabad,Hyderabad,Salt & Pepper-The Central Court Hotel,250,2.9,80,"North Indian,Chinese,Continental,Seafood",Lakdikapul Main Road,44
32576,Bkc,Mumbai,Starbucks Coffee,400,4.2,100,"Beverages,Ice Cream",Kurla Complex,39
32611,College Square,Kolkata,Bindass Food Plaza,200,4.5,20,"Indian,Chinese,Tandoor",Near Goenka College,36
32709,Bandra East,Mumbai,Garam Masala Rest-O-Bar,500,3.9,20,"Chinese,North Indian,Biryani",Bandra East,47
32713,Adikmet,Hyderabad,Rammy Fast Food,200,4,100,Fast Food,Adikmet Main Road,35
32724,Koregaon Park,Pune,The Burger House,300,4,100,"American,Fast Food",Koregaon Park,56
32725,Koregaon Park,Pune,China Park,250,4,50,Chinese,Koregaon Park,64
32734,Bn Reddy Nagar,Hyderabad,N Village,700,4,500,"North Indian,Chinese,South Indian,Biryani",Sn Reddy Nagar,60
32775,Chembur,Mumbai,Pizza Caprina,600,4,500,"Pizzas,Fast Food",Chembur,47
32840,Powai,Mumbai,Aamchi Mumbai Snacks,200,4.2,100,Fast Food,Chandivali,46
32842,Chembur,Mumbai,Belly Darbar,400,4.3,50,North Indian  Chinese  Biryani  Kebabs  Punjabi  Desserts  Indian  Asian  Pizzas  Thai  Jain,Near Ashish Cinema,62
32858,Sector 9 Rohini,Delhi,Wong'S Kitchen,250,3.8,500,"Chinese,Fast Food,Asian",Sector- 9,37
32902,Aundh,Pune,Grill Royale,450,2.9,80,North Indian,Aundh,69
32907,Banjara Hills,Hyderabad,Fitmeals,500,4.2,100,Continental  Lebanese,Devera Konda Green Valley,67
32911,Indiranagar,Bangalore,Salt Mango Tree,300,4.2,100,"Kerala,South Indian,Seafood,Biryani,Indian",Indiranagar,54
32960,Entally,Kolkata,Zafran,250,4.3,100,"Mughlai,Biryani,Kebabs",Near Aspiration Classes,43
33026,Koregaon Park,Pune,Buddha Paradise,250,4.6,50,"South Indian,Fast Food,Chinese",Koregaon Park,49
33038,Baner,Pune,The Greedy Man Pizzeria,1000,4.1,100,"Italian,Desserts,Italian-American",Baner,71
33093,Paikpara,Kolkata,Ice & Spice,300,3.9,100,"Indian,Chinese,Biryani,North Indian,Combo,Beverages,Desserts",Near Satyanarayan Mistana Bhandar,66
33121,Thousand Lights,Chennai,Amethyst,1000,4.6,50,"Italian,Continental",Royapettah,53
33127,Kavadiguda,Hyderabad,Star Hotel,300,3.4,1000,"Hyderabadi,Mughlai,Biryani",Kavadiguda,41
33207,George Town,Chennai,Pizza Square (Mint 2),500,2.9,80,"American,Pizzas",Same As Cake Square Bazaar Road,50
33209,Haltu,Kolkata,Wasabee,1000,4.2,100,"Japanese,Chinese,Thai,Singaporean,Burmese",Near Safui Para Signal Beside Union Bank,93
33212,Chembur,Mumbai,The J,300,4.4,100,"American,Fast Food,Snacks,Desserts",Chembur,45
33237,Somajiguda,Hyderabad,Kathmandu Momo,150,4.4,100,Fast Food,Raj Bhavan Road,59
33253,Ashok Nagar,Bangalore,Happy Belly Bakes- Cakes And Desserts,350,4.7,100,"Desserts,Bakery,Beverages",Primrose Road,37
33290,Nungambakkam,Chennai,The Table,350,4.5,50,Desserts,Nungambakkam,55
33434,Nungambakkam,Chennai,Ponnusamy Hotels,300,4,100,"Tandoor,Indian,Mughlai",Jaganthan Road,54
33456,Selimpur,Kolkata,Tandoor Park,600,4.4,1000,"Indian,Tandoor,Chinese",Opp Domino'S Pizza,79
33457,Purasaiwakkam,Chennai,Buhari,600,3.8,1000,"Biryani,North Indian,Chinese,South Indian,Arabian",Purasawalkam - Buhari,34
33514,Dum Dum,Kolkata,Farest Kitchen,250,3.7,20,Chinese,Near Anjali Sarees Showroon (Dum Dum),86
33520,Bidhannagar,Kolkata,Flambe - Hotel The Sojourn,800,2.9,80,"Indian,Chinese,Continental",Near Amri Hospital,69
33525,Sheela Vihar Colony,Pune,Nagpur Saoji,300,2.9,80,Maharashtrian,Erandwane,48
33671,Kalighat,Kolkata,Drunken Monkey,250,4.2,50,"Healthy Food,Beverages,Juices",On Manohar Pukur Crossing,70
33753,Saki Naka,Mumbai,Urban Tadka,800,3.9,20,North Indian,Pheonix Market City,53
33807,Deccan Gymkhana,Pune,Top In Town,400,4.6,100,"Bengali,Indian,Chinese",Shivaji Nagar,36
33849,Baner,Pune,Origin Bistro,400,4.4,100,"Continental,Italian,European",Baner,73
33875,Tingre Nagar,Pune,Mad Pav Bhaji,400,2.9,80,Street Food,Vishrantwadi,75
33913,Saki Naka,Mumbai,Cinnabon & Aunt Annes,400,2.9,80,Fast Food,Pheonix Market City,47
33930,Santacruz East,Mumbai,Firangi Bake,400,2.9,80,"Italian,Mexican,Pastas",Ground Floor Swastik Industrial Estate 178 Vidya Nagri Marg,41
33938,Shaniwar Peth,Pune,Firangi Bake,400,4.4,20,"Italian,Mexican,Pastas",Beside Vinayak Jewellers,38
34020,Chembur,Mumbai,Indigo Grill,400,3.9,500,"North Indian,Chinese,Mughlai,Biryani,Tandoor,Combo",Chembur,44
34028,Ameerpet,Hyderabad,Vellanki Foods,200,4.4,1000,Sweets  Desserts,Ameerpet 'X' Road,61
34058,Kondhwa,Pune,Degchi'S Biryani Cafe,300,3.7,100,"North Indian,Mughlai,Biryani,Desserts",Salunkhe Vihar Road,63
34072,Sector 14 Rohini,Delhi,Crispy Bites,400,3.7,500,"North Indian,Italian",Rohini Sec-14,46
34147,Narayanguda,Hyderabad,K&C Bakers &Confectioners,200,4,100,Bakery,Venkata Swamy Nagar,30
34166,Nungambakkam,Chennai,Rahman Biriyani Formerly Known As Bismi Biriyani,350,4.2,100,"Biryani,Chinese,Grill,Indian,North Indian,South Indian,Tandoor",Valluvarkottam High Road,49
34269,Shivaji Nagar,Bangalore,Hamza Hotel,300,4.2,1000,"Continental,Fast Food,Street Food",Central Bangalore,35
34312,T. Nagar,Chennai,Chin Chin - The Residency,1900,4.3,50,Chinese,T. Nagar,72
34313,T. Nagar,Chennai,The Right Place - The Residency,1000,2.9,80,"Indian,Continental",T. Nagar,71
34463,Sector 7 Rohini,Delhi,Demould,400,4.1,100,"Desserts,Bakery",Sector 7,36
34634,Toli Chowki,Hyderabad,Shah Ghouse Cafe & Restaurant,350,4,10000,Biryani  North Indian  Chinese  Mughlai  Tandoor,Tolichowki,63
34715,Deccan Gymkhana,Pune,Kok Pa Chinese,250,3.9,100,"Chinese,Asian",Shivaji Nagar,34
34803,Kurla,Mumbai,Waffles & More,300,4.3,100,"Desserts,Beverages,Pizzas,Italian",Chembur,40
35008,Basheer Bagh,Hyderabad,Alex'S Kitchen,350,4.2,500,Chinese,Liberty Road,39
35242,Sector 9 Rohini,Delhi,Tikka Junction (Rohini),400,3.8,100,"North Indian,Chinese",Dc Chowk,37
35307,Koramangala,Bangalore,Chaat Street Express,150,2.9,80,"Fast Food,Snacks,Chaat,Street Food,Beverages,Combo,North Indian,Indian,Maharashtrian,Rajasthani",Koramangala,59
35324,Bidhannagar,Kolkata,Mondal Food Junction,250,3.9,20,Indian  Chinese,Near Post Office,73
35330,Dumdum,Kolkata,Qfc - Quality Fried Chicken,200,4.3,500,"Fast Food,Combo,Chinese",Near Bapi Sweets,88
35433,T. Nagar,Chennai,Momo,100,4.1,50,Chinese,T Nagar,60
35521,Santacruz East,Mumbai,Sweet Truth - Cake And Desserts,450,3.9,20,"Ice Cream,Bakery,Desserts,Beverages",Kalina,41
35669,Saki Naka,Mumbai,Coffee Culture,400,2.9,80,"Pizzas,Pastas,Italian,Indian,American,Chinese,Fast Food,Mexican,Beverages,Desserts,Healthy Food,Snacks,Salads,Combo",Pheonix Market City,39
35755,Navrangpura,Ahmedabad,R.K. Omlet Centre,200,4.3,100,"Fast Food,Mughlai,Snacks",Navrangpura,48
35791,Navrangpura,Ahmedabad,D'Tallii Egg,400,4.5,20,Indian,Navrangpura,35
35835,Rohini,Delhi,Sweet Truth - Cake And Desserts,450,4.3,100,"Ice Cream,Bakery,Desserts,Beverages",Sector 8,37
35873,Shaniwar Peth,Pune,Sweet Truth - Cake And Desserts,450,4.5,20,"Bakery,Desserts,Beverages",Shaniwar Peth,29
35954,Bidhannagar,Kolkata,Chin Thai,300,4.2,100,"Chinese,Thai,Indian",Near Sec V Pantaloons,83
35971,Ellisbridge,Ahmedabad,Foodinn - Fine Dine,800,4,100,"Indian,Chinese,Continental",Ashram Road,31
35981,University Area,Ahmedabad,Sandwichworkz - The Fusion Street Cafe,300,4.3,100,"South Indian,Continental",Panjra Pole,47
36092,Tagore Garden Extension,Delhi,Kafilla,300,3.7,50,"Tandoor,North Indian,Chinese,Beverages",Janakpuri,65
36159,Bkc,Mumbai,Devil'S Kitchen,200,2.9,80,Fast Food,Government Colony Bandra,47
36174,University Area,Ahmedabad,Sphere Lounge,550,4.3,100,"Mexican,Italian,Indian",Navrangpura,44
36186,Navrangpura,Ahmedabad,Daawat-E-Khaas,400,4.4,100,"North Indian,Mughlai,Chinese",Navrangpura,40
36191,Vastrapur,Ahmedabad,R.K. Egg Eatery,300,4,1000,"Fast Food,Indian,Mughlai,Snacks",Vastrapur,44
36195,Kothrud,Pune,Barometer,1100,4.6,500,"Continental,Asian,Italian,North Indian",Kothrud,57
36333,Vastrapur,Ahmedabad,The Blue Oven,600,4.5,100,"Continental,Pizzas,Cafe,Pastas,Desserts",Vastrapur,50
36461,Chembur,Mumbai,Freshmenu,250,4.1,1000,Chinese  Continental  Italian  Mediterranean  Thai  Lebanese  American  Asian  Beverages  Bakery  Biryani  Desserts  Mexican  North Indian  Salads  Pizzas,Opp Kanta Apartment,48
36493,Koramangala,Bangalore,Chaska Bun,178,4.4,100,Street Food,Koramangala,57
36520,Rohini,Delhi,Ase China,150,3.8,50,Chinese,Shaheed Colonel Guruveer Singh Sarna Marg Rajapur,45
36553,East Kolkata Township,Kolkata,Mughal Shughal By The Way,500,3.9,20,"Mughlai,North Indian",Opp. 6 Ballygunge Thali,78
36556,Bidhannagar,Kolkata,Terminal 11,1100,4.3,100,"Italian,Mexican,Continental",Near Cap Camp Island,68
36589,Amberpet,Hyderabad,Habeeb'S Fast Food,300,4.1,500,"Fast Food,Chinese,Mughlai",Near Polytechnic Bus Stop,38
36654,Memnagar,Ahmedabad,Hyderabadi Hut,350,4,100,"Hyderabadi,North Indian,Biryani,Mughlai",Himalaya Mall Gurukul,48
36670,Navrangpura,Ahmedabad,Azad Sweets & Restaurant,200,3.8,100,"Fast Food,North Indian,Gujarati,Sweets",Navrangpura,33
36862,Koramangala,Bangalore,Dice N Dine,500,4,500,"American,Asian,Chinese,Continental,Desserts,Italian,Jain,Mexican",Jyothi Nivas College Road,57
36969,Ellisbridge,Ahmedabad,Domino'S Pizza,400,4.4,100,Pizzas,Near Law Garden,30
36995,College Street,Kolkata,Sufi Palace,250,4.4,100,"Mughlai,North Indian,Chinese",Near Presto (College Street),39
37027,Benson Town,Bangalore,7 Plates,350,4.3,500,"Biryani,Chinese,North Indian",Frazer Town,48
37039,Vadapalani,Chennai,Salt Indian Restaurant & Grill,1500,4.1,100,"North Indian,Biryani,Combo",Forum Mall,84
37067,Kilpauk,Chennai,Subway,350,4.4,1000,"Fast Food,Salads,Snacks,Desserts,Beverages",Kilpauk,48
37086,Sector 2 Rohini,Delhi,Your'S Pizza,400,3.5,100,Italian,Sector-2Rohini,29
37116,Ellisbridge,Ahmedabad,Tandoorworkz,450,2.8,20,"Indian,Tandoor",Navrangpura,34
37121,Ramdev Nagar,Ahmedabad,Mainland China,900,4.3,50,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",Gulmohar Park,46
37122,Navrangpura,Ahmedabad,Yash'S Gbt,700,2.9,80,"Fast Food,Continental",Gulbai Tekra,40
37136,Vishnu Garden,Delhi,The Pizza Pie,500,2.9,80,"Pizzas,Snacks,Italian,Beverages",Tilak Nagar,72
37217,Ballygunge,Kolkata,Delish Dhaba,400,3.8,100,"North Indian,Chinese,Mughlai",Near Royal Indian Restaurant,60
37272,Ramdev Nagar,Ahmedabad,Fire On Wheels,400,4.3,500,Fast Food,Food Truck Park,47
37298,Usmanpura,Ahmedabad,Cafe 1St Story,600,2.9,80,"Indian,Chinese,North Indian,Biryani,Punjabi,Pan-Asian,Mughlai,Thalis,Asian,Combo",Ashram Road,50
37352,Lal Bazar,Kolkata,The Bhoj Company,500,4.3,100,"Bengali,Chinese",Near Bbd Bagh Bus Stand,49
37358,Gandhi Nagar,Bangalore,Hotel Karavali Beach,300,2.9,80,Seafood,Malleshwaram,47
37474,University Area,Ahmedabad,Momoman,250,4.1,100,Chinese,Vijay Cross Road,37
37488,Navrangpura,Ahmedabad,The Chocolate Room,400,3.8,20,"Desserts,Beverages,Pizzas,Snacks,Fast Food",Navrangpura,34
37618,Jodhpur Park,Kolkata,Abar Baithak,550,4.5,100,Fast Food,Jodhpur Park,81
37684,Ellisbridge,Ahmedabad,Behrouz Biryani,500,4.2,100,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Panchvati Ellis Bridge,33
37689,Ellisbridge,Ahmedabad,Mcdonald'S,400,4.3,500,"American,Fast Food",Cg Road,29
37709,Paschim Vihar,Delhi,Quality Cake Shop,250,4.1,20,"Desserts,Italian,Chinese,Beverages",Punjabi Bagh,58
37726,Paschim Vihar,Delhi,Waffle Lust,200,4,100,"Desserts,Beverages",Bhera Enclave,49
37733,Vastrapur,Ahmedabad,Sweet Truth - Cake And Desserts,450,4.2,100,"Ice Cream,Bakery,Desserts,Beverages",Hotel Shahi Palace,44
37739,Kondhwa,Pune,Jashn,500,4,100,"Indian,Chinese,Italian,American",Salunkhe Vihar Road,66
37746,Adugodi,Bangalore,Salt - Indian Restaurant Bar & Grill,1300,4.4,100,"North Indian,Biryani,Thalis,Desserts",Koramangala,56
37747,Kothrud,Pune,Community Cafe,300,3.8,20,Cafe,Kothrud,59
37817,University Area,Ahmedabad,Cakes N Bakes,350,3.9,500,"Desserts,Bakery",Gulbai Tekra,30
37853,Powai Area,Mumbai,All Stir Fry - Waterstones Hotel,1000,4,50,Asian  Chinese  Pan-Asian  Thai  Oriental  Indonesian  Seafood  Desserts  Combo,Powai Area,60
37933,Vastrapur,Ahmedabad,Faasos - Wraps & Rolls,200,4.2,500,"Combo,Snacks,Beverages,Desserts,Indian",Hotel Shahi Palace,44
37972,Anna Salai,Chennai,Mcdonald'S,400,4.3,1000,"American,Fast Food",Spencer,38
37998,Tangra,Kolkata,Papa Chow,200,3.9,100,"Chinese,Tibetan",Near Bypass Dhaba,63
38127,Pashan,Pune,Hotel Green Park,1200,4.4,500,"North Indian,Chinese,Continental,Thai,Mexican,Seafood",Baner,63
38154,Alwarpet,Chennai,Pumpkin Tales,950,4.6,500,"Asian,Bakery,Continental",Bheemanna Garden St Sri Ram Nagar,66
38158,Perambur,Chennai,Iftar Corner,400,4.1,100,"Arabian,Asian,Chinese",Perambur,64
38177,Kalighat,Kolkata,Apanjan,300,2.9,80,Bengali,Near Marco Polo,76
38178,Paikpara,Kolkata,Steaming Mug,250,4.4,20,Italian,Near Satyanarayan Mistana Bhandar,77
38179,Park Street Area,Kolkata,Saima Restaurant - Mughlai And North Indian,300,4.1,1000,"North Indian,Mughlai,Snacks",Opposite Kenilworth Hotel,54
38187,Aminjikarai,Chennai,Jasmine Restaurant,250,4.1,50,"Biryani,Chettinad",Kk Nagar,54
38294,Kothrud,Pune,New Poona Bakery And Cafe,300,4.1,50,Bakery,Kothrud,58
38462,Lake Gardens,Kolkata,Fresh And Food,200,3.7,20,"Indian,Bengali",Near Nava Nalanda,87
38467,Sastri Nager,Chennai,Madras Biriyani,500,3.9,100,"Biryani,Mughlai",Vysarpadi,53
38502,Shivaji Nagar,Pune,Pop Tate'S,500,2.9,80,"North Indian,Chinese,Continental,Italian,Desserts",Shivaji Nagar,47
38590,Kodungaiyur,Chennai,J J Juicy World,250,4.1,20,"Chaat,Juices",Moolakadai,64
38633,Ulsoor,Bangalore,Cafe Felix,1000,4,20,"American,Continental,Desserts,Pizzas,Pastas",Trinity Circle,50
38665,Gokhalenagar,Pune,Ws Bakers,150,2.9,80,Bakery,Shivaji Nagar,48
38678,Banjara Hills,Hyderabad,Royal Tiffin Centre,150,4,1000,Indian,Road No -3,66
